,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,label
934,356.25,356.31,356.38,356.44,356.5,356.55,356.61,356.67,356.73,356.78,356.84,356.9,5470700000.0,5477900000.0,5485100000.0,5492200000.0,5499300000.0,5506300000.0,5513400000.0,5520500000.0,5527600000.0,5534700000.0,5541700000.0,5548800000.0,0.07874,0.27559,0.27559,0.86614,0.55118,0.03937,0.0,0.03937,0.0,0.0,0.0,0.15748,14.167,10.444,9.3889,13.389,14.111,15.889,17.444,17.556,18.778,17.611,18.5,18.556,31.0,33.0,45.0,43.0,47.0,23.0,32.0,24.0,13.0,10.0,0.0,10.0,223.26,HL
935,356.31,356.38,356.44,356.5,356.55,356.61,356.67,356.73,356.78,356.84,356.9,356.95,5477900000.0,5485100000.0,5492200000.0,5499300000.0,5506300000.0,5513400000.0,5520500000.0,5527600000.0,5534700000.0,5541700000.0,5548800000.0,5555900000.0,0.27559,0.27559,0.86614,0.55118,0.03937,0.0,0.03937,0.0,0.0,0.0,0.15748,0.03937,10.444,9.3889,13.389,14.111,15.889,17.444,17.556,18.778,17.611,18.5,18.556,13.778,33.0,45.0,43.0,47.0,23.0,32.0,24.0,13.0,10.0,0.0,10.0,4.0,278.1,HL
936,356.38,356.44,356.5,356.55,356.61,356.67,356.73,356.78,356.84,356.9,356.95,357.01,5485100000.0,5492200000.0,5499300000.0,5506300000.0,5513400000.0,5520500000.0,5527600000.0,5534700000.0,5541700000.0,5548800000.0,5555900000.0,5563000000.0,0.27559,0.86614,0.55118,0.03937,0.0,0.03937,0.0,0.0,0.0,0.15748,0.03937,0.74803,9.3889,13.389,14.111,15.889,17.444,17.556,18.778,17.611,18.5,18.556,13.778,9.8333,45.0,43.0,47.0,23.0,32.0,24.0,13.0,10.0,0.0,10.0,4.0,22.0,289.71,HL
937,356.44,356.5,356.55,356.61,356.67,356.73,356.78,356.84,356.9,356.95,357.01,357.07,5492200000.0,5499300000.0,5506300000.0,5513400000.0,5520500000.0,5527600000.0,5534700000.0,5541700000.0,5548800000.0,5555900000.0,5563000000.0,5570000000.0,0.86614,0.55118,0.03937,0.0,0.03937,0.0,0.0,0.0,0.15748,0.03937,0.74803,1.2598,13.389,14.111,15.889,17.444,17.556,18.778,17.611,18.5,18.556,13.778,9.8333,9.5556,43.0,47.0,23.0,32.0,24.0,13.0,10.0,0.0,10.0,4.0,22.0,38.0,418.13,VHL
938,356.5,356.55,356.61,356.67,356.73,356.78,356.84,356.9,356.95,357.01,357.07,357.22,5499300000.0,5506300000.0,5513400000.0,5520500000.0,5527600000.0,5534700000.0,5541700000.0,5548800000.0,5555900000.0,5563000000.0,5570000000.0,5577000000.0,0.55118,0.03937,0.0,0.03937,0.0,0.0,0.0,0.15748,0.03937,0.74803,1.2598,0.62992,14.111,15.889,17.444,17.556,18.778,17.611,18.5,18.556,13.778,9.8333,9.5556,11.389,47.0,23.0,32.0,24.0,13.0,10.0,0.0,10.0,4.0,22.0,38.0,39.0,394.84,VHL
939,356.55,356.61,356.67,356.73,356.78,356.84,356.9,356.95,357.01,357.07,357.22,357.36,5506300000.0,5513400000.0,5520500000.0,5527600000.0,5534700000.0,5541700000.0,5548800000.0,5555900000.0,5563000000.0,5570000000.0,5577000000.0,5583900000.0,0.03937,0.0,0.03937,0.0,0.0,0.0,0.15748,0.03937,0.74803,1.2598,0.62992,0.35433,15.889,17.444,17.556,18.778,17.611,18.5,18.556,13.778,9.8333,9.5556,11.389,14.167,23.0,32.0,24.0,13.0,10.0,0.0,10.0,4.0,22.0,38.0,39.0,37.0,244.06,HL
940,356.61,356.67,356.73,356.78,356.84,356.9,356.95,357.01,357.07,357.22,357.36,357.51,5513400000.0,5520500000.0,5527600000.0,5534700000.0,5541700000.0,5548800000.0,5555900000.0,5563000000.0,5570000000.0,5577000000.0,5583900000.0,5590900000.0,0.0,0.03937,0.0,0.0,0.0,0.15748,0.03937,0.74803,1.2598,0.62992,0.35433,0.07874,17.444,17.556,18.778,17.611,18.5,18.556,13.778,9.8333,9.5556,11.389,14.167,14.5,32.0,24.0,13.0,10.0,0.0,10.0,4.0,22.0,38.0,39.0,37.0,28.0,253.1,HL
941,356.67,356.73,356.78,356.84,356.9,356.95,357.01,357.07,357.22,357.36,357.51,357.65,5520500000.0,5527600000.0,5534700000.0,5541700000.0,5548800000.0,5555900000.0,5563000000.0,5570000000.0,5577000000.0,5583900000.0,5590900000.0,5597800000.0,0.03937,0.0,0.0,0.0,0.15748,0.03937,0.74803,1.2598,0.62992,0.35433,0.07874,0.11811,17.556,18.778,17.611,18.5,18.556,13.778,9.8333,9.5556,11.389,14.167,14.5,16.722,24.0,13.0,10.0,0.0,10.0,4.0,22.0,38.0,39.0,37.0,28.0,27.0,257.2,HL
942,356.73,356.78,356.84,356.9,356.95,357.01,357.07,357.22,357.36,357.51,357.65,357.8,5527600000.0,5534700000.0,5541700000.0,5548800000.0,5555900000.0,5563000000.0,5570000000.0,5577000000.0,5583900000.0,5590900000.0,5597800000.0,5604700000.0,0.0,0.0,0.0,0.15748,0.03937,0.74803,1.2598,0.62992,0.35433,0.07874,0.11811,0.03937,18.778,17.611,18.5,18.556,13.778,9.8333,9.5556,11.389,14.167,14.5,16.722,18.222,13.0,10.0,0.0,10.0,4.0,22.0,38.0,39.0,37.0,28.0,27.0,23.0,286.0,HL
943,356.78,356.84,356.9,356.95,357.01,357.07,357.22,357.36,357.51,357.65,357.8,357.94,5534700000.0,5541700000.0,5548800000.0,5555900000.0,5563000000.0,5570000000.0,5577000000.0,5583900000.0,5590900000.0,5597800000.0,5604700000.0,5611700000.0,0.0,0.0,0.15748,0.03937,0.74803,1.2598,0.62992,0.35433,0.07874,0.11811,0.03937,0.0,17.611,18.5,18.556,13.778,9.8333,9.5556,11.389,14.167,14.5,16.722,18.222,18.222,10.0,0.0,10.0,4.0,22.0,38.0,39.0,37.0,28.0,27.0,23.0,27.0,299.26,HL
944,356.84,356.9,356.95,357.01,357.07,357.22,357.36,357.51,357.65,357.8,357.94,358.09,5541700000.0,5548800000.0,5555900000.0,5563000000.0,5570000000.0,5577000000.0,5583900000.0,5590900000.0,5597800000.0,5604700000.0,5611700000.0,5618600000.0,0.0,0.15748,0.03937,0.74803,1.2598,0.62992,0.35433,0.07874,0.11811,0.03937,0.0,0.0,18.5,18.556,13.778,9.8333,9.5556,11.389,14.167,14.5,16.722,18.222,18.222,19.611,0.0,10.0,4.0,22.0,38.0,39.0,37.0,28.0,27.0,23.0,27.0,14.0,286.63,HL
945,356.9,356.95,357.01,357.07,357.22,357.36,357.51,357.65,357.8,357.94,358.09,358.24,5548800000.0,5555900000.0,5563000000.0,5570000000.0,5577000000.0,5583900000.0,5590900000.0,5597800000.0,5604700000.0,5611700000.0,5618600000.0,5625600000.0,0.15748,0.03937,0.74803,1.2598,0.62992,0.35433,0.07874,0.11811,0.03937,0.0,0.0,0.0,18.556,13.778,9.8333,9.5556,11.389,14.167,14.5,16.722,18.222,18.222,19.611,17.278,10.0,4.0,22.0,38.0,39.0,37.0,28.0,27.0,23.0,27.0,14.0,11.0,319.74,VHL
946,356.95,357.01,357.07,357.22,357.36,357.51,357.65,357.8,357.94,358.09,358.24,358.38,5555900000.0,5563000000.0,5570000000.0,5577000000.0,5583900000.0,5590900000.0,5597800000.0,5604700000.0,5611700000.0,5618600000.0,5625600000.0,5632500000.0,0.03937,0.74803,1.2598,0.62992,0.35433,0.07874,0.11811,0.03937,0.0,0.0,0.0,0.03937,13.778,9.8333,9.5556,11.389,14.167,14.5,16.722,18.222,18.222,19.611,17.278,17.444,4.0,22.0,38.0,39.0,37.0,28.0,27.0,23.0,27.0,14.0,11.0,23.0,267.4,HL
947,357.01,357.07,357.22,357.36,357.51,357.65,357.8,357.94,358.09,358.24,358.38,358.53,5563000000.0,5570000000.0,5577000000.0,5583900000.0,5590900000.0,5597800000.0,5604700000.0,5611700000.0,5618600000.0,5625600000.0,5632500000.0,5639400000.0,0.74803,1.2598,0.62992,0.35433,0.07874,0.11811,0.03937,0.0,0.0,0.0,0.03937,0.27559,9.8333,9.5556,11.389,14.167,14.5,16.722,18.222,18.222,19.611,17.278,17.444,13.5,22.0,38.0,39.0,37.0,28.0,27.0,23.0,27.0,14.0,11.0,23.0,7.0,300.58,VHL
948,357.07,357.22,357.36,357.51,357.65,357.8,357.94,358.09,358.24,358.38,358.53,358.67,5570000000.0,5577000000.0,5583900000.0,5590900000.0,5597800000.0,5604700000.0,5611700000.0,5618600000.0,5625600000.0,5632500000.0,5639400000.0,5646400000.0,1.2598,0.62992,0.35433,0.07874,0.11811,0.03937,0.0,0.0,0.0,0.03937,0.27559,0.27559,9.5556,11.389,14.167,14.5,16.722,18.222,18.222,19.611,17.278,17.444,13.5,10.056,38.0,39.0,37.0,28.0,27.0,23.0,27.0,14.0,11.0,23.0,7.0,19.0,395.48,VHL
949,357.22,357.36,357.51,357.65,357.8,357.94,358.09,358.24,358.38,358.53,358.67,358.82,5577000000.0,5583900000.0,5590900000.0,5597800000.0,5604700000.0,5611700000.0,5618600000.0,5625600000.0,5632500000.0,5639400000.0,5646400000.0,5653300000.0,0.62992,0.35433,0.07874,0.11811,0.03937,0.0,0.0,0.0,0.03937,0.27559,0.27559,0.35433,11.389,14.167,14.5,16.722,18.222,18.222,19.611,17.278,17.444,13.5,10.056,10.833,39.0,37.0,28.0,27.0,23.0,27.0,14.0,11.0,23.0,7.0,19.0,31.0,401.7,VHL
950,357.36,357.51,357.65,357.8,357.94,358.09,358.24,358.38,358.53,358.67,358.82,358.99,5583900000.0,5590900000.0,5597800000.0,5604700000.0,5611700000.0,5618600000.0,5625600000.0,5632500000.0,5639400000.0,5646400000.0,5653300000.0,5660100000.0,0.35433,0.07874,0.11811,0.03937,0.0,0.0,0.0,0.03937,0.27559,0.27559,0.35433,0.66929,14.167,14.5,16.722,18.222,18.222,19.611,17.278,17.444,13.5,10.056,10.833,10.333,37.0,28.0,27.0,23.0,27.0,14.0,11.0,23.0,7.0,19.0,31.0,4.0,297.77,HL
951,357.51,357.65,357.8,357.94,358.09,358.24,358.38,358.53,358.67,358.82,358.99,359.15,5590900000.0,5597800000.0,5604700000.0,5611700000.0,5618600000.0,5625600000.0,5632500000.0,5639400000.0,5646400000.0,5653300000.0,5660100000.0,5667000000.0,0.07874,0.11811,0.03937,0.0,0.0,0.0,0.03937,0.27559,0.27559,0.35433,0.66929,0.03937,14.5,16.722,18.222,18.222,19.611,17.278,17.444,13.5,10.056,10.833,10.333,13.278,28.0,27.0,23.0,27.0,14.0,11.0,23.0,7.0,19.0,31.0,4.0,26.0,194.36,ML
952,357.65,357.8,357.94,358.09,358.24,358.38,358.53,358.67,358.82,358.99,359.15,359.31,5597800000.0,5604700000.0,5611700000.0,5618600000.0,5625600000.0,5632500000.0,5639400000.0,5646400000.0,5653300000.0,5660100000.0,5667000000.0,5673800000.0,0.11811,0.03937,0.0,0.0,0.0,0.03937,0.27559,0.27559,0.35433,0.66929,0.03937,0.15748,16.722,18.222,18.222,19.611,17.278,17.444,13.5,10.056,10.833,10.333,13.278,13.778,27.0,23.0,27.0,14.0,11.0,23.0,7.0,19.0,31.0,4.0,26.0,40.0,258.55,HL
953,357.8,357.94,358.09,358.24,358.38,358.53,358.67,358.82,358.99,359.15,359.31,359.48,5604700000.0,5611700000.0,5618600000.0,5625600000.0,5632500000.0,5639400000.0,5646400000.0,5653300000.0,5660100000.0,5667000000.0,5673800000.0,5680600000.0,0.03937,0.0,0.0,0.0,0.03937,0.27559,0.27559,0.35433,0.66929,0.03937,0.15748,0.15748,18.222,18.222,19.611,17.278,17.444,13.5,10.056,10.833,10.333,13.278,13.778,14.667,23.0,27.0,14.0,11.0,23.0,7.0,19.0,31.0,4.0,26.0,40.0,29.0,267.03,HL
954,357.94,358.09,358.24,358.38,358.53,358.67,358.82,358.99,359.15,359.31,359.48,359.64,5611700000.0,5618600000.0,5625600000.0,5632500000.0,5639400000.0,5646400000.0,5653300000.0,5660100000.0,5667000000.0,5673800000.0,5680600000.0,5687400000.0,0.0,0.0,0.0,0.03937,0.27559,0.27559,0.35433,0.66929,0.03937,0.15748,0.15748,0.0,18.222,19.611,17.278,17.444,13.5,10.056,10.833,10.333,13.278,13.778,14.667,16.389,27.0,14.0,11.0,23.0,7.0,19.0,31.0,4.0,26.0,40.0,29.0,41.0,300.0,VHL
955,358.09,358.24,358.38,358.53,358.67,358.82,358.99,359.15,359.31,359.48,359.64,359.81,5618600000.0,5625600000.0,5632500000.0,5639400000.0,5646400000.0,5653300000.0,5660100000.0,5667000000.0,5673800000.0,5680600000.0,5687400000.0,5694200000.0,0.0,0.0,0.03937,0.27559,0.27559,0.35433,0.66929,0.03937,0.15748,0.15748,0.0,0.0,19.611,17.278,17.444,13.5,10.056,10.833,10.333,13.278,13.778,14.667,16.389,16.667,14.0,11.0,23.0,7.0,19.0,31.0,4.0,26.0,40.0,29.0,41.0,31.0,295.42,HL
956,358.24,358.38,358.53,358.67,358.82,358.99,359.15,359.31,359.48,359.64,359.81,359.98,5625600000.0,5632500000.0,5639400000.0,5646400000.0,5653300000.0,5660100000.0,5667000000.0,5673800000.0,5680600000.0,5687400000.0,5694200000.0,5701000000.0,0.0,0.03937,0.27559,0.27559,0.35433,0.66929,0.03937,0.15748,0.15748,0.0,0.0,0.0,17.278,17.444,13.5,10.056,10.833,10.333,13.278,13.778,14.667,16.389,16.667,18.0,11.0,23.0,7.0,19.0,31.0,4.0,26.0,40.0,29.0,41.0,31.0,22.0,290.6,HL
957,358.38,358.53,358.67,358.82,358.99,359.15,359.31,359.48,359.64,359.81,359.98,360.14,5632500000.0,5639400000.0,5646400000.0,5653300000.0,5660100000.0,5667000000.0,5673800000.0,5680600000.0,5687400000.0,5694200000.0,5701000000.0,5707900000.0,0.03937,0.27559,0.27559,0.35433,0.66929,0.03937,0.15748,0.15748,0.0,0.0,0.0,0.03937,17.444,13.5,10.056,10.833,10.333,13.278,13.778,14.667,16.389,16.667,18.0,17.833,23.0,7.0,19.0,31.0,4.0,26.0,40.0,29.0,41.0,31.0,22.0,34.0,297.52,HL
958,358.53,358.67,358.82,358.99,359.15,359.31,359.48,359.64,359.81,359.98,360.14,360.31,5639400000.0,5646400000.0,5653300000.0,5660100000.0,5667000000.0,5673800000.0,5680600000.0,5687400000.0,5694200000.0,5701000000.0,5707900000.0,5714700000.0,0.27559,0.27559,0.35433,0.66929,0.03937,0.15748,0.15748,0.0,0.0,0.0,0.03937,0.03937,13.5,10.056,10.833,10.333,13.278,13.778,14.667,16.389,16.667,18.0,17.833,15.611,7.0,19.0,31.0,4.0,26.0,40.0,29.0,41.0,31.0,22.0,34.0,43.0,272.4,HL
959,358.67,358.82,358.99,359.15,359.31,359.48,359.64,359.81,359.98,360.14,360.31,360.47,5646400000.0,5653300000.0,5660100000.0,5667000000.0,5673800000.0,5680600000.0,5687400000.0,5694200000.0,5701000000.0,5707900000.0,5714700000.0,5721500000.0,0.27559,0.35433,0.66929,0.03937,0.15748,0.15748,0.0,0.0,0.0,0.03937,0.03937,1.378,10.056,10.833,10.333,13.278,13.778,14.667,16.389,16.667,18.0,17.833,15.611,9.9444,19.0,31.0,4.0,26.0,40.0,29.0,41.0,31.0,22.0,34.0,43.0,46.0,236.23,HL
960,358.82,358.99,359.15,359.31,359.48,359.64,359.81,359.98,360.14,360.31,360.47,360.63,5653300000.0,5660100000.0,5667000000.0,5673800000.0,5680600000.0,5687400000.0,5694200000.0,5701000000.0,5707900000.0,5714700000.0,5721500000.0,5728300000.0,0.35433,0.66929,0.03937,0.15748,0.15748,0.0,0.0,0.0,0.03937,0.03937,1.378,0.35433,10.833,10.333,13.278,13.778,14.667,16.389,16.667,18.0,17.833,15.611,9.9444,8.8889,31.0,4.0,26.0,40.0,29.0,41.0,31.0,22.0,34.0,43.0,46.0,37.0,219.16,HL
961,358.99,359.15,359.31,359.48,359.64,359.81,359.98,360.14,360.31,360.47,360.63,360.8,5660100000.0,5667000000.0,5673800000.0,5680600000.0,5687400000.0,5694200000.0,5701000000.0,5707900000.0,5714700000.0,5721500000.0,5728300000.0,5735100000.0,0.66929,0.03937,0.15748,0.15748,0.0,0.0,0.0,0.03937,0.03937,1.378,0.35433,1.1417,10.333,13.278,13.778,14.667,16.389,16.667,18.0,17.833,15.611,9.9444,8.8889,11.222,4.0,26.0,40.0,29.0,41.0,31.0,22.0,34.0,43.0,46.0,37.0,51.0,255.38,HL
962,359.15,359.31,359.48,359.64,359.81,359.98,360.14,360.31,360.47,360.63,360.8,360.95,5667000000.0,5673800000.0,5680600000.0,5687400000.0,5694200000.0,5701000000.0,5707900000.0,5714700000.0,5721500000.0,5728300000.0,5735100000.0,5741800000.0,0.03937,0.15748,0.15748,0.0,0.0,0.0,0.03937,0.03937,1.378,0.35433,1.1417,0.03937,13.278,13.778,14.667,16.389,16.667,18.0,17.833,15.611,9.9444,8.8889,11.222,12.222,26.0,40.0,29.0,41.0,31.0,22.0,34.0,43.0,46.0,37.0,51.0,78.0,182.55,ML
963,359.31,359.48,359.64,359.81,359.98,360.14,360.31,360.47,360.63,360.8,360.95,361.1,5673800000.0,5680600000.0,5687400000.0,5694200000.0,5701000000.0,5707900000.0,5714700000.0,5721500000.0,5728300000.0,5735100000.0,5741800000.0,5748500000.0,0.15748,0.15748,0.0,0.0,0.0,0.03937,0.03937,1.378,0.35433,1.1417,0.03937,0.98425,13.778,14.667,16.389,16.667,18.0,17.833,15.611,9.9444,8.8889,11.222,12.222,12.167,40.0,29.0,41.0,31.0,22.0,34.0,43.0,46.0,37.0,51.0,78.0,45.0,145.83,ML
964,359.48,359.64,359.81,359.98,360.14,360.31,360.47,360.63,360.8,360.95,361.1,361.25,5680600000.0,5687400000.0,5694200000.0,5701000000.0,5707900000.0,5714700000.0,5721500000.0,5728300000.0,5735100000.0,5741800000.0,5748500000.0,5755200000.0,0.15748,0.0,0.0,0.0,0.03937,0.03937,1.378,0.35433,1.1417,0.03937,0.98425,0.19685,14.667,16.389,16.667,18.0,17.833,15.611,9.9444,8.8889,11.222,12.222,12.167,12.778,29.0,41.0,31.0,22.0,34.0,43.0,46.0,37.0,51.0,78.0,45.0,47.0,163.29,ML
965,359.64,359.81,359.98,360.14,360.31,360.47,360.63,360.8,360.95,361.1,361.25,361.4,5687400000.0,5694200000.0,5701000000.0,5707900000.0,5714700000.0,5721500000.0,5728300000.0,5735100000.0,5741800000.0,5748500000.0,5755200000.0,5761900000.0,0.0,0.0,0.0,0.03937,0.03937,1.378,0.35433,1.1417,0.03937,0.98425,0.19685,0.11811,16.389,16.667,18.0,17.833,15.611,9.9444,8.8889,11.222,12.222,12.167,12.778,13.889,41.0,31.0,22.0,34.0,43.0,46.0,37.0,51.0,78.0,45.0,47.0,29.0,182.5,ML
966,359.81,359.98,360.14,360.31,360.47,360.63,360.8,360.95,361.1,361.25,361.4,361.55,5694200000.0,5701000000.0,5707900000.0,5714700000.0,5721500000.0,5728300000.0,5735100000.0,5741800000.0,5748500000.0,5755200000.0,5761900000.0,5768600000.0,0.0,0.0,0.03937,0.03937,1.378,0.35433,1.1417,0.03937,0.98425,0.19685,0.11811,0.07874,16.667,18.0,17.833,15.611,9.9444,8.8889,11.222,12.222,12.167,12.778,13.889,16.0,31.0,22.0,34.0,43.0,46.0,37.0,51.0,78.0,45.0,47.0,29.0,44.0,252.48,HL
967,359.98,360.14,360.31,360.47,360.63,360.8,360.95,361.1,361.25,361.4,361.55,361.69,5701000000.0,5707900000.0,5714700000.0,5721500000.0,5728300000.0,5735100000.0,5741800000.0,5748500000.0,5755200000.0,5761900000.0,5768600000.0,5775300000.0,0.0,0.03937,0.03937,1.378,0.35433,1.1417,0.03937,0.98425,0.19685,0.11811,0.07874,0.0,18.0,17.833,15.611,9.9444,8.8889,11.222,12.222,12.167,12.778,13.889,16.0,18.222,22.0,34.0,43.0,46.0,37.0,51.0,78.0,45.0,47.0,29.0,44.0,49.0,229.9,HL
968,360.14,360.31,360.47,360.63,360.8,360.95,361.1,361.25,361.4,361.55,361.69,361.84,5707900000.0,5714700000.0,5721500000.0,5728300000.0,5735100000.0,5741800000.0,5748500000.0,5755200000.0,5761900000.0,5768600000.0,5775300000.0,5781900000.0,0.03937,0.03937,1.378,0.35433,1.1417,0.03937,0.98425,0.19685,0.11811,0.07874,0.0,0.0,17.833,15.611,9.9444,8.8889,11.222,12.222,12.167,12.778,13.889,16.0,18.222,17.222,34.0,43.0,46.0,37.0,51.0,78.0,45.0,47.0,29.0,44.0,49.0,49.0,242.76,HL
969,360.31,360.47,360.63,360.8,360.95,361.1,361.25,361.4,361.55,361.69,361.84,361.99,5714700000.0,5721500000.0,5728300000.0,5735100000.0,5741800000.0,5748500000.0,5755200000.0,5761900000.0,5768600000.0,5775300000.0,5781900000.0,5788600000.0,0.03937,1.378,0.35433,1.1417,0.03937,0.98425,0.19685,0.11811,0.07874,0.0,0.0,0.0,15.611,9.9444,8.8889,11.222,12.222,12.167,12.778,13.889,16.0,18.222,17.222,17.333,43.0,46.0,37.0,51.0,78.0,45.0,47.0,29.0,44.0,49.0,49.0,34.0,243.9,HL
970,360.47,360.63,360.8,360.95,361.1,361.25,361.4,361.55,361.69,361.84,361.99,362.14,5721500000.0,5728300000.0,5735100000.0,5741800000.0,5748500000.0,5755200000.0,5761900000.0,5768600000.0,5775300000.0,5781900000.0,5788600000.0,5795300000.0,1.378,0.35433,1.1417,0.03937,0.98425,0.19685,0.11811,0.07874,0.0,0.0,0.0,0.0,9.9444,8.8889,11.222,12.222,12.167,12.778,13.889,16.0,18.222,17.222,17.333,16.944,46.0,37.0,51.0,78.0,45.0,47.0,29.0,44.0,49.0,49.0,34.0,49.0,199.16,ML
971,360.63,360.8,360.95,361.1,361.25,361.4,361.55,361.69,361.84,361.99,362.14,362.29,5728300000.0,5735100000.0,5741800000.0,5748500000.0,5755200000.0,5761900000.0,5768600000.0,5775300000.0,5781900000.0,5788600000.0,5795300000.0,5802000000.0,0.35433,1.1417,0.03937,0.98425,0.19685,0.11811,0.07874,0.0,0.0,0.0,0.0,0.0,8.8889,11.222,12.222,12.167,12.778,13.889,16.0,18.222,17.222,17.333,16.944,14.667,37.0,51.0,78.0,45.0,47.0,29.0,44.0,49.0,49.0,34.0,49.0,45.0,244.29,HL
972,360.8,360.95,361.1,361.25,361.4,361.55,361.69,361.84,361.99,362.14,362.29,362.44,5735100000.0,5741800000.0,5748500000.0,5755200000.0,5761900000.0,5768600000.0,5775300000.0,5781900000.0,5788600000.0,5795300000.0,5802000000.0,5808700000.0,1.1417,0.03937,0.98425,0.19685,0.11811,0.07874,0.0,0.0,0.0,0.0,0.0,1.0236,11.222,12.222,12.167,12.778,13.889,16.0,18.222,17.222,17.333,16.944,14.667,12.0,51.0,78.0,45.0,47.0,29.0,44.0,49.0,49.0,34.0,49.0,45.0,30.0,437.77,VHL
973,360.95,361.1,361.25,361.4,361.55,361.69,361.84,361.99,362.14,362.29,362.44,362.59,5741800000.0,5748500000.0,5755200000.0,5761900000.0,5768600000.0,5775300000.0,5781900000.0,5788600000.0,5795300000.0,5802000000.0,5808700000.0,5815400000.0,0.03937,0.98425,0.19685,0.11811,0.07874,0.0,0.0,0.0,0.0,0.0,1.0236,0.86614,12.222,12.167,12.778,13.889,16.0,18.222,17.222,17.333,16.944,14.667,12.0,11.0,78.0,45.0,47.0,29.0,44.0,49.0,49.0,34.0,49.0,45.0,30.0,27.0,331.42,VHL
974,361.1,361.25,361.4,361.55,361.69,361.84,361.99,362.14,362.29,362.44,362.59,362.68,5748500000.0,5755200000.0,5761900000.0,5768600000.0,5775300000.0,5781900000.0,5788600000.0,5795300000.0,5802000000.0,5808700000.0,5815400000.0,5822000000.0,0.98425,0.19685,0.11811,0.07874,0.0,0.0,0.0,0.0,0.0,1.0236,0.86614,0.70866,12.167,12.778,13.889,16.0,18.222,17.222,17.333,16.944,14.667,12.0,11.0,12.722,45.0,47.0,29.0,44.0,49.0,49.0,34.0,49.0,45.0,30.0,27.0,49.0,402.81,VHL
975,361.25,361.4,361.55,361.69,361.84,361.99,362.14,362.29,362.44,362.59,362.68,362.78,5755200000.0,5761900000.0,5768600000.0,5775300000.0,5781900000.0,5788600000.0,5795300000.0,5802000000.0,5808700000.0,5815400000.0,5822000000.0,5828500000.0,0.19685,0.11811,0.07874,0.0,0.0,0.0,0.0,0.0,1.0236,0.86614,0.70866,0.15748,12.778,13.889,16.0,18.222,17.222,17.333,16.944,14.667,12.0,11.0,12.722,13.333,47.0,29.0,44.0,49.0,49.0,34.0,49.0,45.0,30.0,27.0,49.0,34.0,209.63,HL
976,361.4,361.55,361.69,361.84,361.99,362.14,362.29,362.44,362.59,362.68,362.78,362.87,5761900000.0,5768600000.0,5775300000.0,5781900000.0,5788600000.0,5795300000.0,5802000000.0,5808700000.0,5815400000.0,5822000000.0,5828500000.0,5835100000.0,0.11811,0.07874,0.0,0.0,0.0,0.0,0.0,1.0236,0.86614,0.70866,0.15748,0.19685,13.889,16.0,18.222,17.222,17.333,16.944,14.667,12.0,11.0,12.722,13.333,15.056,29.0,44.0,49.0,49.0,34.0,49.0,45.0,30.0,27.0,49.0,34.0,36.0,229.65,HL
977,361.55,361.69,361.84,361.99,362.14,362.29,362.44,362.59,362.68,362.78,362.87,362.96,5768600000.0,5775300000.0,5781900000.0,5788600000.0,5795300000.0,5802000000.0,5808700000.0,5815400000.0,5822000000.0,5828500000.0,5835100000.0,5841600000.0,0.07874,0.0,0.0,0.0,0.0,0.0,1.0236,0.86614,0.70866,0.15748,0.19685,0.23622,16.0,18.222,17.222,17.333,16.944,14.667,12.0,11.0,12.722,13.333,15.056,15.778,44.0,49.0,49.0,34.0,49.0,45.0,30.0,27.0,49.0,34.0,36.0,30.0,226.23,HL
978,361.69,361.84,361.99,362.14,362.29,362.44,362.59,362.68,362.78,362.87,362.96,363.06,5775300000.0,5781900000.0,5788600000.0,5795300000.0,5802000000.0,5808700000.0,5815400000.0,5822000000.0,5828500000.0,5835100000.0,5841600000.0,5848200000.0,0.0,0.0,0.0,0.0,0.0,1.0236,0.86614,0.70866,0.15748,0.19685,0.23622,0.0,18.222,17.222,17.333,16.944,14.667,12.0,11.0,12.722,13.333,15.056,15.778,16.389,49.0,49.0,34.0,49.0,45.0,30.0,27.0,49.0,34.0,36.0,30.0,26.0,272.13,HL
979,361.84,361.99,362.14,362.29,362.44,362.59,362.68,362.78,362.87,362.96,363.06,363.15,5781900000.0,5788600000.0,5795300000.0,5802000000.0,5808700000.0,5815400000.0,5822000000.0,5828500000.0,5835100000.0,5841600000.0,5848200000.0,5854800000.0,0.0,0.0,0.0,0.0,1.0236,0.86614,0.70866,0.15748,0.19685,0.23622,0.0,0.0,17.222,17.333,16.944,14.667,12.0,11.0,12.722,13.333,15.056,15.778,16.389,17.278,49.0,34.0,49.0,45.0,30.0,27.0,49.0,34.0,36.0,30.0,26.0,36.0,299.81,HL
980,361.99,362.14,362.29,362.44,362.59,362.68,362.78,362.87,362.96,363.06,363.15,363.24,5788600000.0,5795300000.0,5802000000.0,5808700000.0,5815400000.0,5822000000.0,5828500000.0,5835100000.0,5841600000.0,5848200000.0,5854800000.0,5861300000.0,0.0,0.0,0.0,1.0236,0.86614,0.70866,0.15748,0.19685,0.23622,0.0,0.0,0.0,17.333,16.944,14.667,12.0,11.0,12.722,13.333,15.056,15.778,16.389,17.278,17.056,34.0,49.0,45.0,30.0,27.0,49.0,34.0,36.0,30.0,26.0,36.0,50.0,310.83,VHL
